user_id,예금가입상품수,적금가입상품수,주거래은행,investment_style,annual_income,savings_goal,age,gender
7384,1,3,6,1,4,0,19,1
7385,2,1,4,0,1,4,48,0
7386,3,6,13,0,3,2,52,1
7387,1,5,9,0,0,1,23,1
7388,6,6,3,1,1,1,25,1
7389,1,3,4,2,2,3,34,1
7390,3,5,1,2,3,0,51,1
7391,4,5,1,1,4,5,41,0
7392,1,4,13,0,2,1,51,1
7393,3,6,3,1,0,2,49,0
7394,4,3,8,1,0,3,37,0
7395,3,6,11,2,1,1,51,0
7396,5,1,9,0,3,3,39,0
7397,5,3,3,1,3,2,37,1
7398,5,4,4,1,5,1,25,1
7399,3,3,2,2,4,5,25,0
7400,1,1,15,2,1,2,32,1
7401,5,2,5,1,1,1,31,0
7402,4,2,8,0,4,3,38,0
7403,5,6,11,0,4,2,24,0
7404,4,6,3,1,0,2,20,1
7405,1,3,2,0,3,3,47,0
7406,1,6,17,1,5,5,50,0
7407,4,3,3,0,4,0,47,0
7408,3,2,8,0,4,4,25,0
7409,2,6,7,0,3,3,35,0
7410,1,6,0,1,3,0,23,1
7411,3,4,3,2,4,2,51,0
7412,1,2,17,1,0,2,46,1
7413,1,4,15,1,4,3,52,1
7414,5,1,9,0,0,0,41,0
7415,3,6,13,1,5,2,25,0
7416,3,2,2,0,3,3,24,1
7417,4,5,13,0,5,1,23,0
7418,1,5,4,0,0,0,23,1
7419,3,1,6,0,5,5,43,1
7420,5,3,16,2,4,3,19,1
7421,3,2,16,0,2,4,44,1
7422,1,2,1,1,5,0,29,0
7423,4,3,6,1,3,3,54,1
7424,4,5,9,2,2,1,53,0
7425,6,4,9,2,0,1,41,1
7426,3,2,13,2,0,3,53,1
7427,4,2,8,1,5,3,51,1
7428,3,1,11,2,0,1,48,1
7429,6,4,16,2,2,1,34,0
7430,2,3,14,0,4,3,33,1
7431,4,5,13,0,2,3,33,1
7432,1,2,8,0,4,1,46,0
7433,3,3,2,0,4,5,51,1
7434,3,4,7,1,4,1,51,0
7435,5,2,9,2,1,4,53,0
7436,4,5,7,1,0,0,33,1
7437,3,3,6,2,3,4,23,0
7438,6,3,9,2,3,2,26,0
7439,6,5,3,1,0,0,42,0
7440,6,4,4,2,4,2,23,0
7441,6,4,6,2,0,2,28,0
7442,2,5,13,2,3,4,46,0
7443,5,5,13,2,2,1,43,1
7444,3,5,12,1,4,5,27,1
7445,5,3,4,0,5,5,38,0
7446,6,6,0,0,4,3,40,0
7447,5,6,9,1,1,0,21,1
7448,3,4,8,0,3,4,25,0
7449,3,2,2,0,3,3,53,1
7450,1,2,0,2,5,2,31,0
7451,1,1,9,0,3,3,31,1
7452,2,1,9,2,2,0,31,0
7453,6,4,9,2,2,5,20,0
7454,4,1,6,2,2,3,33,0
7455,2,3,7,2,2,1,31,1
7456,6,1,1,2,0,1,20,0
7457,4,5,6,1,4,5,44,1
7458,1,6,15,2,5,2,19,1
7459,1,5,17,1,1,0,53,1
7460,3,5,1,2,5,5,34,0
7461,2,3,2,2,3,3,36,0
7462,2,4,8,1,2,3,19,0
7463,1,6,2,2,4,2,49,0
7464,2,3,11,0,5,2,19,0
7465,5,3,12,2,2,2,29,0
7466,4,2,2,0,4,1,24,1
7467,1,1,1,2,3,4,25,0
7468,4,5,1,0,3,5,21,0
7469,4,2,11,2,0,3,46,0
7470,2,4,6,1,3,1,50,1
7471,4,2,2,0,0,3,23,1
7472,2,3,2,2,3,2,25,0
7473,5,5,1,2,4,3,41,1
7474,6,5,4,0,5,2,19,1
7475,1,6,3,1,2,5,46,0
7476,3,4,1,0,1,0,42,0
7477,3,5,6,1,5,2,48,1
7478,4,2,4,0,5,3,52,0
7479,6,3,12,2,3,2,25,0
7480,6,6,8,1,2,2,34,0
7481,4,1,2,2,3,1,51,1
7482,1,6,8,0,0,2,38,0
7483,1,4,1,2,0,0,21,1
7484,5,3,4,1,3,1,27,1
7485,6,1,4,0,1,1,29,1
7486,2,3,12,1,3,0,30,0
7487,1,5,8,2,4,3,43,0
7488,6,5,6,0,5,3,27,0
7489,2,6,8,1,3,4,33,1
7490,6,6,3,1,0,0,50,1
7491,4,3,9,1,4,4,34,1
7492,2,2,2,2,2,0,19,1
7493,2,2,12,2,4,1,41,1
7494,6,5,3,2,4,2,39,1
7495,5,2,9,2,5,5,49,1
7496,3,2,1,2,2,0,30,1
7497,5,2,1,1,4,2,33,1
7498,1,2,6,2,2,2,39,0
7499,4,5,0,1,2,4,43,0
7500,4,3,16,1,2,0,26,0
7501,4,6,16,1,3,1,43,1
7502,1,6,4,1,2,2,22,0
7503,5,2,17,0,5,5,53,0
7504,6,2,9,0,3,2,44,1
7505,4,1,15,1,2,4,29,0
7506,6,3,13,2,1,3,33,0
7507,5,2,5,2,5,3,54,0
7508,5,2,16,0,0,1,53,0
7509,5,1,9,0,1,1,34,1
7510,3,3,13,2,2,2,23,1
7511,5,4,1,2,0,3,39,0
7512,4,4,7,1,1,3,44,1
7513,3,4,4,0,2,0,30,0
7514,5,2,10,2,0,3,34,0
7515,6,5,9,1,5,2,48,1
7516,5,2,7,2,2,0,38,0
7517,6,4,8,2,3,0,28,0
7518,1,2,17,2,4,1,48,0
7519,1,3,1,0,3,0,24,1
7520,5,2,10,1,3,5,50,0
7521,5,4,9,1,2,4,51,1
7522,6,2,8,1,4,1,50,0
7523,1,1,4,1,2,0,49,0
7524,6,2,9,1,3,4,36,0
7525,1,3,13,1,3,2,51,1
7526,4,2,2,1,3,0,22,0
7527,2,5,2,0,2,1,29,0
7528,6,3,12,1,4,3,40,0
7529,3,6,2,0,5,0,37,0
7530,1,2,6,1,2,3,24,1
7531,4,6,4,0,4,3,47,1
7532,4,1,6,0,0,1,24,1
7533,5,5,17,2,5,2,27,1
7534,1,4,6,1,4,1,31,0
7535,3,5,2,1,3,0,51,1
7536,3,3,11,2,0,0,20,1
7537,2,2,3,2,0,3,30,1
7538,4,1,11,1,5,1,41,0
7539,5,2,9,1,2,1,53,1
7540,6,5,6,1,0,5,40,1
7541,4,1,5,1,0,4,22,1
7542,6,3,16,2,5,2,34,0
7543,4,2,16,2,3,4,49,0
7544,4,2,9,0,2,5,52,0
7545,1,1,13,1,3,2,46,0
7546,6,5,6,0,5,4,42,1
7547,3,4,2,0,5,3,36,1
7548,1,5,13,0,1,4,36,0
7549,1,4,1,1,3,3,28,0
7550,4,6,9,0,2,2,43,0
7551,6,3,9,1,2,0,44,0
7552,5,1,8,1,1,1,31,1
7553,2,2,8,2,5,3,47,0
7554,6,5,4,1,4,3,34,1
7555,3,4,3,2,2,5,54,1
7556,1,4,2,1,0,3,34,0
7557,5,2,1,1,3,4,29,0
7558,6,1,1,0,0,5,31,0
7559,3,1,5,0,2,1,48,1
7560,6,6,13,0,0,1,28,0
7561,3,3,1,0,0,0,19,1
7562,2,3,10,0,2,1,19,0
7563,6,3,2,1,3,1,27,0
7564,4,1,4,2,0,2,26,1
7565,4,3,3,2,3,5,43,1
7566,5,2,1,1,5,3,38,1
7567,4,2,3,0,0,2,34,0
7568,4,4,3,0,3,3,30,1
7569,6,3,1,2,4,1,29,0
7570,2,6,8,2,0,4,41,1
7571,4,6,9,2,1,4,37,0
7572,2,2,4,2,2,3,48,1
7573,4,6,6,1,5,2,22,1
7574,6,2,5,2,3,0,30,1
7575,5,6,3,0,5,0,46,1
7576,6,3,10,0,5,1,21,1
7577,6,4,14,0,4,1,51,0
7578,5,2,0,1,2,0,28,1
7579,5,2,6,1,1,5,37,0
7580,1,2,5,0,2,4,52,0
7581,2,6,14,2,4,0,36,1
7582,2,1,15,2,5,2,27,1
7583,1,1,9,2,3,3,52,0
7584,5,3,4,0,4,0,46,1
7585,5,6,1,1,3,4,23,1
7586,6,5,6,0,5,1,34,1
7587,3,3,9,1,0,0,39,1
7588,5,2,7,1,3,2,27,0
7589,3,3,1,0,2,0,26,1
7590,2,1,2,1,4,4,32,1
7591,2,3,8,1,4,0,34,1
7592,2,1,3,2,0,3,44,1
7593,3,4,4,1,4,2,20,1
7594,5,4,3,1,4,0,41,1
7595,6,1,3,2,4,1,23,1
7596,1,6,11,0,3,0,33,1
7597,2,1,13,0,1,3,53,1
7598,2,3,1,1,0,2,19,0
7599,2,3,4,1,5,0,50,1
7600,5,5,6,1,0,0,52,1
7601,5,4,2,0,1,2,28,0
7602,4,1,1,2,4,2,45,1
7603,6,4,17,0,5,5,23,1
7604,4,1,14,1,1,5,20,0
7605,4,2,6,1,4,4,45,1
7606,2,3,14,1,2,3,41,0
7607,1,4,7,1,2,2,45,1
7608,4,4,9,0,2,1,54,1
7609,5,4,10,2,3,2,34,0
7610,2,1,1,1,1,0,53,1
7611,6,6,9,2,5,3,50,1
7612,5,2,4,2,0,0,20,1
7613,3,3,2,0,5,2,38,0
7614,6,2,7,1,5,1,26,1
7615,4,2,6,2,3,4,22,1
7616,5,6,2,1,2,2,23,0
7617,4,5,1,0,0,0,26,1
7618,5,5,3,1,3,4,50,1
7619,1,3,0,0,3,3,46,0
7620,4,3,1,0,1,3,53,0
7621,5,3,8,0,3,4,44,1
7622,6,5,4,2,0,0,24,1
7623,5,2,1,0,0,5,43,1
7624,1,1,9,0,2,3,21,1
7625,2,5,2,1,5,4,23,0
7626,4,4,8,0,3,1,46,0
7627,3,2,8,0,3,4,40,0
7628,2,5,10,1,2,2,39,1
7629,4,3,8,2,0,1,44,1
7630,1,3,11,1,0,2,48,0
7631,5,2,15,0,2,2,30,0
7632,6,5,13,2,1,1,32,0
7633,3,1,3,0,0,2,24,1
7634,6,4,6,1,1,3,36,1
7635,5,1,3,2,4,4,38,0
7636,3,4,10,1,0,4,30,0
7637,5,5,3,2,5,2,36,1
7638,2,3,2,0,0,0,37,1
7639,1,4,4,2,5,5,46,0
7640,5,4,1,1,2,5,45,0
7641,2,3,3,2,1,4,37,1
7642,4,2,3,0,1,3,34,0
7643,1,2,8,1,5,4,53,0
7644,5,6,3,1,1,4,26,0
7645,4,1,6,0,4,0,49,0
7646,4,6,0,2,0,3,22,1
7647,4,4,1,0,2,1,51,1
7648,6,4,9,2,4,1,27,1
7649,1,1,17,0,2,3,43,0
7650,1,6,1,0,3,5,52,1
7651,6,4,2,1,0,3,38,0
7652,4,5,4,1,4,4,50,0
7653,3,3,8,0,0,5,42,0
7654,1,1,6,1,2,2,33,1
7655,3,4,6,1,0,5,21,1
7656,1,5,9,1,4,1,22,1
7657,3,4,16,1,5,5,42,1
7658,6,1,6,2,1,1,50,1
7659,5,2,14,0,4,4,43,1
7660,4,2,5,2,0,2,33,1
7661,4,5,9,2,5,5,22,0
7662,5,2,6,1,4,4,20,0
7663,5,2,12,1,1,2,49,1
7664,5,6,16,1,3,3,29,0
7665,6,4,2,1,0,5,25,1
7666,1,4,4,1,3,2,54,0
7667,3,1,12,2,5,5,27,1
7668,6,2,0,2,2,4,25,0
7669,2,3,3,2,3,0,29,0
7670,3,4,3,0,2,5,25,0
7671,5,3,4,1,5,5,47,0
7672,4,1,14,0,0,4,54,0
7673,3,2,5,1,3,0,27,1
7674,4,2,9,2,2,4,27,1
7675,3,6,11,2,2,4,31,0
7676,6,2,1,1,0,1,32,1
7677,1,2,1,2,1,1,25,0
7678,4,6,11,1,1,2,21,1
7679,4,2,5,0,2,0,22,0
7680,5,2,4,2,1,1,35,0
7681,6,6,4,0,0,5,23,0
7682,6,4,9,1,0,0,21,1
7683,3,1,9,0,1,3,24,0
7684,5,1,15,0,2,1,25,0
7685,6,3,4,1,4,5,46,1
7686,6,3,3,0,2,4,27,0
7687,3,6,8,1,4,0,33,1
7688,5,1,15,1,2,2,38,1
7689,4,4,9,1,5,4,50,0
7690,1,4,8,2,0,2,34,1
7691,6,6,6,2,0,3,46,0
7692,5,3,4,2,3,2,33,1
7693,3,3,13,2,2,3,38,1
7694,2,6,14,1,0,2,22,0
7695,1,5,9,2,4,5,25,0
7696,6,5,9,2,5,1,44,1
7697,1,3,9,0,2,0,38,1
7698,1,1,14,0,5,0,35,1
7699,3,5,11,2,2,4,19,0
7700,5,1,9,2,3,3,43,0
7701,4,5,13,0,1,2,50,0
7702,5,1,2,2,2,5,51,0
7703,6,6,4,0,3,4,44,0
7704,3,1,4,0,4,5,19,0
7705,2,1,14,1,0,2,37,0
7706,4,2,2,2,5,4,34,1
7707,2,2,15,2,1,2,46,1
7708,3,4,1,2,4,0,33,0
7709,2,6,13,1,0,3,52,1
7710,3,2,1,1,3,2,41,1
7711,1,2,14,0,0,5,36,0
7712,2,6,6,2,2,3,21,0
7713,5,1,12,0,1,1,36,1
7714,2,1,14,1,2,4,49,0
7715,3,1,1,1,0,1,20,1
7716,4,5,7,0,1,2,41,0
7717,1,5,1,0,5,5,23,0
7718,5,1,2,1,5,5,42,0
7719,4,6,3,2,4,1,37,0
7720,5,3,6,0,1,4,45,1
7721,1,6,2,1,1,3,28,1
7722,3,3,4,1,4,2,42,1
7723,5,6,3,1,3,1,37,1
7724,6,3,6,2,3,5,20,0
7725,6,3,8,0,0,0,45,1
7726,1,3,2,0,2,5,41,0
7727,4,6,7,0,3,3,51,1
7728,5,3,17,0,4,3,48,1
7729,2,6,3,0,5,1,50,1
7730,1,4,8,1,5,5,46,0
7731,5,5,4,1,4,1,24,1
7732,5,5,4,1,2,5,24,1
7733,4,5,13,2,5,2,41,0
7734,5,1,9,0,5,5,46,1
7735,6,5,13,1,5,0,45,0
7736,4,4,8,0,4,1,52,0
7737,1,5,2,2,0,0,32,0
7738,1,5,4,0,2,0,24,0
7739,2,6,6,2,3,0,52,0
7740,3,5,15,0,4,0,25,1
7741,4,4,2,1,5,4,48,0
7742,1,6,8,2,3,3,52,0
7743,3,1,8,0,0,3,50,1
7744,5,4,13,0,3,4,40,1
7745,4,6,13,0,0,5,46,0
7746,3,5,16,2,3,3,20,0
7747,5,4,9,0,4,4,43,0
7748,1,1,2,2,4,0,47,1
7749,1,2,6,0,5,4,19,0
7750,6,2,1,0,2,5,48,1
7751,5,4,7,2,1,4,22,0
7752,5,6,9,2,1,2,20,1
7753,1,3,16,0,1,3,53,1
7754,3,5,6,2,5,1,30,1
7755,2,2,8,0,3,1,24,1
7756,1,6,6,1,0,4,30,1
7757,1,4,9,0,3,2,30,0
7758,5,2,4,0,4,3,33,0
7759,2,4,2,2,2,2,24,0
7760,6,4,16,1,2,4,51,0
7761,2,1,6,1,2,5,23,0
7762,3,5,8,2,1,5,25,0
7763,4,1,1,0,0,1,30,0
7764,2,3,14,1,0,3,30,0
7765,5,3,2,1,4,0,30,1
7766,6,4,9,0,2,4,39,0
7767,4,3,6,0,4,0,49,1
7768,2,1,2,1,4,5,30,1
7769,4,5,3,1,2,4,37,0
7770,6,4,4,2,3,5,19,0
7771,4,2,3,1,1,5,32,1
7772,4,6,13,0,1,4,52,0
7773,6,4,6,2,4,2,39,1
7774,2,3,9,1,3,2,34,1
7775,5,3,3,0,1,5,52,1
7776,3,5,16,0,4,5,49,0
7777,5,4,9,1,0,1,21,1
7778,1,4,7,0,5,0,40,1
7779,1,4,17,0,2,5,31,0
7780,3,4,3,0,1,5,49,1
7781,5,1,4,1,0,4,52,0
7782,5,4,6,1,3,4,43,1
7783,5,4,9,2,0,5,21,0
7784,4,6,9,0,2,2,40,1
7785,1,1,3,2,5,5,41,0
7786,4,5,5,1,2,2,53,1
7787,6,1,9,0,0,3,45,1
7788,5,4,6,2,4,4,41,0
7789,6,5,9,1,3,4,26,1
7790,4,4,2,0,4,4,54,0
7791,1,6,0,0,0,4,50,0
7792,5,5,10,1,3,0,47,1
7793,6,3,17,2,2,2,44,0
7794,1,1,4,2,5,2,27,0
7795,3,2,3,2,4,0,47,1
7796,1,5,0,1,1,4,51,1
7797,5,5,6,0,5,0,37,1
7798,2,4,6,0,3,1,24,1
7799,5,5,0,2,1,0,46,0
7800,5,4,9,1,0,0,51,0
7801,6,2,9,1,0,2,24,1
7802,6,6,9,0,2,1,38,1
7803,2,3,11,1,2,3,26,0
7804,6,3,2,2,3,5,50,1
7805,3,1,3,0,1,3,41,0
7806,3,6,1,1,4,2,44,0
7807,3,4,13,1,1,0,40,0
7808,3,4,3,1,1,3,39,0
7809,1,3,8,2,5,3,28,0
7810,4,2,14,1,0,0,52,1
7811,3,4,13,1,3,1,31,1
7812,3,5,2,2,5,4,27,1
7813,3,4,1,1,2,5,44,0
7814,3,6,8,1,1,0,29,1
7815,6,1,4,2,0,5,50,1
7816,5,2,15,1,5,2,38,1
7817,3,6,13,1,4,2,23,1
7818,5,1,8,2,0,5,35,1
7819,3,5,3,1,3,4,24,0
7820,6,5,6,0,4,5,23,1
7821,2,1,8,0,1,4,48,0
7822,6,6,3,0,3,1,22,0
7823,2,5,3,1,5,2,22,1
7824,6,6,6,0,4,0,39,0
7825,4,2,7,2,0,4,39,0
7826,4,4,9,0,3,0,34,1
7827,1,6,0,1,3,3,48,1
7828,6,5,2,1,5,0,23,1
7829,3,4,4,2,4,0,50,0
7830,6,6,10,1,1,0,40,1
7831,5,2,4,0,5,5,36,1
7832,3,1,16,2,0,5,22,1
7833,3,4,14,1,1,5,45,1
7834,2,5,2,2,5,3,26,1
7835,2,4,11,1,4,3,20,0
7836,1,6,12,1,4,5,51,1
7837,3,3,12,0,3,0,52,1
7838,3,3,15,2,5,0,50,1
7839,3,1,3,2,5,2,44,1
7840,4,2,15,2,2,5,54,1
7841,1,3,6,1,5,3,26,0
7842,3,1,13,0,3,3,46,0
7843,3,1,1,1,5,5,19,1
7844,6,4,13,2,0,1,31,0
7845,2,1,13,1,3,3,50,0
7846,6,4,3,0,5,5,45,1
7847,5,1,4,0,5,2,54,0
7848,4,3,3,0,2,3,29,1
7849,1,3,1,2,4,1,30,1
7850,1,4,2,0,4,5,30,0
7851,3,5,3,2,2,3,50,0
7852,1,2,2,2,4,4,51,1
7853,3,1,15,0,5,4,40,0
7854,1,2,2,2,3,2,36,1
7855,3,6,8,0,2,3,44,0
7856,5,6,3,1,3,3,37,0
7857,4,5,1,1,4,2,51,0
7858,5,2,16,2,0,4,34,0
7859,1,5,14,2,4,5,42,0
7860,4,1,13,2,0,1,26,0
7861,6,2,2,2,2,2,53,0
7862,3,6,3,2,2,1,49,1
7863,2,2,4,1,5,1,20,1
7864,3,2,4,2,1,3,34,1
7865,6,5,1,1,4,1,20,1
7866,3,6,10,1,5,4,39,0
7867,2,6,2,0,0,2,28,1
7868,2,3,9,2,3,1,36,1
7869,5,5,9,2,2,0,38,0
7870,5,6,1,2,3,4,29,0
7871,5,3,3,0,2,5,28,1
7872,6,3,1,0,3,2,34,0
7873,2,1,16,1,2,2,28,0
7874,3,6,3,0,2,4,21,1
7875,5,2,4,0,1,5,23,0
7876,1,1,0,2,5,3,45,1
7877,3,3,6,2,0,3,44,1
7878,2,1,13,1,4,1,22,1
7879,6,1,9,2,1,3,46,0
7880,3,4,17,1,3,2,49,0
7881,6,1,4,2,4,2,21,0
7882,6,2,1,1,4,0,36,0
7883,6,4,4,2,0,5,25,0
7884,1,2,9,2,1,5,19,0
7885,3,3,3,1,4,2,41,1
7886,6,4,0,0,3,5,22,0
7887,6,1,9,2,2,0,34,0
7888,4,3,1,1,4,5,20,1
7889,6,4,2,1,3,4,49,0
7890,5,5,6,0,2,2,45,1
7891,4,2,8,0,3,5,28,0
7892,1,5,0,0,3,3,47,1
7893,5,5,9,0,2,0,44,1
7894,1,1,11,0,1,3,23,0
7895,1,5,12,2,4,5,44,1
7896,3,4,15,2,1,1,50,1
7897,6,1,8,0,1,3,34,0
7898,3,2,8,0,0,2,35,1
7899,4,1,1,2,4,1,43,0
7900,5,6,13,1,2,3,37,0
7901,1,5,5,0,5,5,37,0
7902,4,1,4,0,3,0,51,1
7903,2,6,17,0,5,2,22,0
7904,2,1,13,2,5,4,54,0
7905,2,1,6,1,4,1,24,1
7906,3,6,2,1,1,4,51,1
7907,3,6,3,0,0,5,35,0
7908,1,1,11,0,0,5,30,1
7909,1,4,8,0,3,0,42,1
7910,3,1,12,0,4,3,24,0
7911,3,4,16,0,2,1,26,1
7912,4,3,1,1,1,2,54,1
7913,1,4,13,1,0,3,41,1
7914,4,1,2,2,2,3,31,0
7915,5,2,0,1,1,1,52,0
7916,5,5,0,0,2,0,41,0
7917,3,6,2,0,5,0,47,1
7918,2,5,7,1,1,4,24,0
7919,5,3,3,1,5,0,19,1
7920,6,1,15,0,1,5,41,1
7921,5,1,4,0,1,3,27,1
7922,1,2,11,2,5,2,39,0
7923,3,6,4,0,5,0,38,1
7924,5,6,6,1,0,0,38,0
7925,5,4,2,1,0,1,35,1
7926,5,3,2,2,0,5,20,0
7927,6,2,9,1,5,4,26,0
7928,1,2,12,1,2,2,24,0
7929,5,6,10,0,3,5,39,0
7930,5,3,3,0,4,0,30,0
7931,6,2,4,2,3,5,37,1
7932,5,3,3,2,0,0,30,0
7933,6,6,13,1,2,3,40,0
7934,1,1,6,1,5,1,29,0
7935,1,2,2,1,1,3,22,0
7936,6,6,2,0,4,4,27,0
7937,3,5,7,0,4,3,36,1
7938,4,1,9,1,4,4,26,0
7939,4,5,8,1,3,0,34,1
7940,2,2,12,1,4,2,38,0
7941,4,6,8,1,5,4,51,1
7942,1,3,8,2,0,5,50,1
7943,1,6,6,2,0,3,40,0
7944,5,6,6,2,1,4,31,1
7945,5,5,1,0,4,5,21,1
7946,2,5,9,2,1,3,21,0
7947,5,4,9,1,1,2,54,1
7948,4,1,16,1,2,2,49,0
7949,1,2,11,2,0,5,52,1
7950,1,3,9,2,3,0,51,1
7951,6,3,8,2,1,4,32,1
7952,2,3,13,2,0,1,22,1
7953,1,6,3,2,1,5,39,1
7954,1,2,9,0,4,3,37,1
7955,3,3,13,2,2,0,38,0
7956,2,4,2,2,0,4,43,0
7957,5,5,12,2,0,3,39,1
7958,6,1,7,0,0,4,36,1
7959,2,2,17,1,1,3,46,1
7960,5,2,4,0,4,0,46,1
7961,4,5,13,1,3,4,48,0
7962,3,2,12,2,3,5,23,0
7963,2,5,8,0,5,1,35,1
7964,2,5,7,0,1,0,52,0
7965,2,6,13,1,3,1,53,1
7966,6,4,0,1,1,1,41,0
7967,5,2,9,2,1,5,35,1
7968,5,3,9,1,5,3,33,1
7969,5,4,1,0,0,5,30,0
7970,3,3,2,1,5,2,51,1
7971,1,3,12,2,2,4,23,1
7972,1,1,8,2,3,2,48,0
7973,3,6,4,2,4,4,45,1
7974,1,5,3,1,5,2,51,1
7975,1,6,1,1,4,2,35,1
7976,6,6,9,2,0,3,27,0
7977,6,2,1,1,0,4,40,0
7978,1,3,15,2,0,2,51,1
7979,2,4,6,0,5,4,27,1
7980,2,5,3,1,3,0,34,0
7981,4,4,4,1,3,5,29,1
7982,5,5,1,0,1,0,35,0
7983,6,2,2,2,3,1,20,0
7984,5,1,16,1,3,1,38,0
7985,6,3,4,0,0,3,29,0
7986,1,1,4,1,3,3,21,0
7987,3,6,12,2,0,5,41,0
7988,5,3,9,0,1,2,40,1
7989,1,5,1,2,1,1,48,0
7990,6,4,8,2,2,1,48,1
7991,1,5,14,0,0,4,31,0
7992,6,1,16,0,1,0,28,0
7993,4,3,10,1,0,2,21,0
7994,2,1,9,0,4,0,45,1
7995,3,3,13,1,0,4,30,0
7996,4,2,6,2,4,0,38,0
7997,5,1,9,2,1,0,32,1
7998,5,2,6,0,0,1,20,0
7999,2,5,1,0,2,3,27,0
8000,4,5,4,1,4,2,33,1
8001,1,2,13,2,4,1,31,0
8002,6,5,9,0,3,1,25,0
8003,4,4,2,2,5,0,49,0
8004,1,3,0,2,0,5,25,1
8005,3,4,7,0,1,1,41,1
8006,3,3,7,0,0,0,25,0
8007,3,5,17,2,5,2,47,0
8008,2,6,1,0,4,1,50,1
8009,4,6,1,1,5,2,28,1
8010,5,2,12,2,2,5,45,0
8011,3,5,8,0,4,0,54,0
8012,5,1,6,1,0,3,45,1
8013,5,5,3,1,2,2,34,0
8014,4,5,16,2,4,1,35,1
8015,1,1,2,2,2,0,42,1
8016,1,5,1,1,2,1,29,0
8017,1,6,3,1,0,4,29,0
8018,3,4,11,1,1,0,42,0
8019,3,4,6,2,5,1,33,1
8020,1,1,14,2,1,0,36,1
8021,5,5,16,0,3,0,50,1
8022,2,5,6,2,5,4,29,1
8023,2,3,5,2,1,4,49,0
8024,2,5,9,1,3,2,19,1
8025,1,2,1,1,1,0,28,1
8026,6,4,2,1,3,1,40,0
8027,4,1,8,2,4,4,54,0
8028,3,6,8,0,1,4,26,0
8029,6,2,6,2,3,0,47,1
8030,6,3,6,0,5,5,42,1
8031,1,2,8,1,2,5,49,0
8032,2,6,8,1,4,2,49,1
8033,5,3,13,1,5,1,32,0
8034,2,2,6,2,0,4,25,0
8035,2,1,4,1,3,3,41,1
8036,1,4,3,2,3,4,25,0
8037,1,2,3,1,3,0,48,0
8038,3,4,4,2,4,4,41,0
8039,3,3,13,0,1,3,24,1
8040,5,3,8,1,2,5,43,1
8041,5,6,15,2,3,5,32,1
8042,3,1,9,1,2,5,52,0
8043,2,4,13,2,0,3,53,0
8044,4,2,4,2,0,4,38,1
8045,3,4,6,0,5,1,36,0
8046,2,2,6,1,4,2,39,0
8047,5,6,6,1,1,3,34,1
8048,3,1,7,0,0,0,50,1
8049,2,3,6,0,3,0,34,1
8050,4,3,4,1,4,1,24,1
8051,3,2,1,1,3,0,48,1
8052,2,3,13,2,2,1,30,0
8053,1,5,3,2,1,0,29,0
8054,4,4,12,1,0,4,29,1
8055,1,1,6,2,0,0,26,0
8056,3,6,2,2,4,2,41,0
8057,4,5,4,1,5,4,35,1
8058,1,1,4,0,4,3,30,1
8059,6,4,3,1,1,1,25,0
8060,2,5,0,0,5,3,48,1
8061,3,6,3,0,3,3,21,1
8062,5,2,1,1,5,2,37,0
8063,3,5,9,2,0,2,38,0
8064,6,4,6,0,4,0,34,1
8065,4,4,17,1,2,0,27,0
8066,2,3,9,2,5,0,53,1
8067,1,4,4,2,1,5,38,0
8068,1,3,6,2,2,3,26,0
8069,4,3,0,2,1,1,25,0
8070,1,6,1,0,4,2,40,0
8071,5,2,8,0,4,5,42,0
8072,6,1,12,1,5,2,19,0
8073,4,1,13,0,4,4,23,0
8074,6,6,17,0,1,2,29,0
8075,4,3,3,2,1,2,48,0
8076,5,3,4,2,0,0,25,0
8077,3,1,16,2,3,0,39,0
8078,5,6,2,1,5,1,28,0
8079,6,6,10,0,0,5,24,0
8080,3,3,2,1,5,2,45,0
8081,3,3,12,1,1,5,44,1
8082,3,6,9,2,2,4,41,1
8083,6,2,6,0,0,1,37,1
8084,6,2,2,2,2,3,41,1
8085,1,4,2,2,3,5,40,1
8086,6,3,7,0,4,5,38,0
8087,2,6,9,2,5,2,23,0
8088,5,6,2,2,0,5,47,0
8089,1,5,12,1,0,2,37,0
8090,5,3,16,0,0,3,48,0
8091,6,6,9,0,2,2,35,0
8092,6,4,10,1,2,2,33,1
8093,1,5,9,2,3,0,20,1
8094,6,6,3,2,3,0,19,0
8095,1,1,13,1,1,5,23,1
8096,2,4,4,0,3,0,53,1
8097,2,3,1,0,4,4,41,0
8098,4,2,14,1,5,2,44,0
8099,2,3,17,1,4,3,42,0
8100,3,5,16,1,2,0,51,0
8101,6,4,6,0,1,5,20,0
8102,4,5,1,0,0,3,40,1
8103,2,4,1,0,3,4,44,1
8104,3,6,10,2,1,5,19,0
8105,6,4,2,1,3,3,23,1
8106,1,1,10,1,3,2,48,1
8107,2,1,7,1,1,2,33,0
8108,4,3,11,1,0,3,30,1
8109,5,5,3,2,5,1,26,1
8110,4,2,9,1,3,4,20,0
8111,6,4,4,0,4,1,23,1
8112,2,6,17,2,0,2,26,0
8113,1,3,6,1,4,5,48,0
8114,1,5,6,2,4,4,41,1
8115,4,2,3,0,5,4,40,0
8116,3,2,7,2,4,5,36,1
8117,5,3,16,1,5,4,19,1
